at1,at2,at3,at4,at5,at6,at7,at8,class
148.8515625,50.85243508,-0.296626839,-0.053738303,4.85367893,28.30110723,6.16164461,38.63455224,0
90.359375,38.68093328,0.93173099,3.070235177,2.37458194,17.49697029,9.194039361,96.17773431,0
138.28125,48.28689287,-0.026365767,-0.033960962,2.598662207,16.9182907,9.040457389,98.445072,0
130.7265625,59.37509406,-0.058869538,-0.594023791,2.977424749,17.30110071,8.31057945,83.17580306,0
99.28125,71.95646877,0.765557849,-0.82764003,197.2341137,63.75879799,-1.876387679,2.431296609,0
122.5234375,44.55561217,0.029771377,0.176732522,3.913043478,21.50485977,7.076617031,58.16480822,0
133.7265625,48.79432518,0.110196533,0.226865865,2.345317726,18.83541601,9.842635238,107.0539845,0
92.203125,32.90311521,0.720583437,3.691190181,1.826923077,16.51206038,11.17462275,136.7864036,0
108.640625,44.17909828,0.444184692,0.748719918,10.47742475,40.45463199,4.01155887,15.33832659,0
135.5234375,46.51528056,-0.098369476,0.107051964,4.286789298,22.84202384,6.650240914,50.45543365,0
100.5703125,44.44759618,0.445197499,0.441157681,2.477424749,15.41023176,8.979744515,102.762382,0
114.953125,45.22994365,0.034161521,0.241036336,4.131270903,23.79543516,6.799094439,50.72692491,0
123.71875,53.20258122,-0.169079264,-0.545794702,2.168060201,13.59960222,9.476554136,124.2153777,0
112.734375,45.36251281,0.172419057,0.292490761,2.137959866,15.81721038,9.701953842,113.343859,0
119.34375,43.62722729,0.317207744,0.413501605,3.117892977,17.07999028,7.247819956,65.89074678,0
96.578125,44.48079104,0.576552051,0.798955749,3.398829431,18.02874791,7.03206409,60.39062437,0
130.8359375,53.38199271,0.083238873,-0.49444035,126.7299331,83.43642448,-0.615911193,-1.265235268,0
104.109375,47.32355954,0.527019947,0.728725547,3.086120401,20.57477044,8.290999574,75.50380521,0
144.4765625,45.71651179,-0.140527211,0.012500886,13.34197324,44.0076872,3.26581191,9.537458478,0
116.6640625,47.33644165,0.472066495,0.371925691,2.14632107,14.58326897,9.245950541,110.9224027,0
123.3828125,41.98085894,0.232734458,0.691077029,1.882107023,12.46454427,11.3341789,175.5319883,0
95.78125,47.05149066,0.453031787,0.247058973,2.33277592,15.73259922,9.212913295,102.5251678,0
107.2109375,47.99310698,0.205301867,-0.096897697,6.444816054,31.75848658,5.381788556,29.44856745,0
124.9609375,55.03356963,0.03124438,-0.634263883,2.864548495,17.61806938,8.126414469,79.11328216,0
162.4609375,39.11719218,-0.534394388,1.593042868,8.893812709,36.7424544,4.395665974,18.76683741,0
109.0234375,41.88609272,0.152747914,0.708814661,2.834448161,16.30840984,8.195097994,83.40470878,0
121.5,47.9177355,-0.268279292,-0.284193243,1.349498328,12.92459187,13.42090366,209.601785,0
138.546875,51.86082026,0.13562608,-0.546714229,2.816053512,18.51261731,7.769081693,68.3924954,0
119.1484375,52.48140889,-0.026925821,-0.425801991,1.151337793,10.08954921,16.39598267,357.0770229,0
88.1796875,36.19790084,0.450548023,2.541426843,2.035117057,14.67942059,9.699838062,115.644574,0
124.9609375,55.26659852,0.021421253,-0.504309825,1.117056856,13.92771629,14.33780804,220.9467736,0
83.0234375,35.62619841,0.76620027,3.220728396,5.429765886,23.44721354,5.463177314,34.7873445,0
123.1796875,51.71971239,0.365638897,-0.04703932,2.068561873,17.24582199,9.340128411,94.47238064,0
130.5703125,48.43966666,-0.009055235,0.046560689,1.910535117,13.78560842,10.3010533,134.9605899,0
112.421875,50.52020162,0.223546506,-0.445700783,2.600334448,20.62377917,9.143810323,89.41515726,0
122.3984375,43.87363599,0.331999244,0.58082082,1.232441472,14.85018218,13.68180245,200.0631972,0
133.9609375,48.45590817,-0.289045652,0.093911497,1.377090301,11.28918046,13.63190817,247.838294,0
112.828125,50.13561443,0.347155382,0.129286516,9.563545151,38.86121617,4.10053633,15.80989758,0
105.1640625,38.56139126,0.23783368,0.885980706,1.918060201,17.2442121,10.07313942,110.0336355,0
84.1328125,74.45755619,0.694280229,-0.96507662,98.49665552,50.69854004,1.170048352,0.858231831,0
156.375,43.69228336,-0.306123584,0.526270984,20.63461538,59.56243265,2.672781321,5.476640064,0
122.515625,43.92500434,0.109530212,0.465353628,1.328595318,14.43940927,12.89551112,182.4887813,0
149.375,49.30992547,-0.347452205,0.413872242,4.997491639,28.47948555,6.084790193,37.57236622,0
132.9765625,51.83273351,0.055109175,-0.15196542,0.714882943,11.26993867,18.15732043,354.3660392,0
114.546875,46.94492441,0.186550572,0.290367586,2.028428094,14.37002156,9.528376051,115.7652237,0
75.09375,39.7215774,0.986624227,2.123643591,1.670568562,13.77707744,10.81636569,144.2802082,0
120.5859375,46.95269018,-0.078296762,-0.103481897,4.189799331,27.21314229,6.812267683,46.7673606,0
134.53125,42.52755311,-0.077448712,0.340030538,5.237458194,29.48247257,5.940689717,35.52255113,0
91.921875,49.76297089,0.455257072,0.024737875,1.863712375,15.74835515,10.57315364,127.9219451,0
138.90625,57.12519659,0.097387983,-0.606758686,2.769230769,16.44562104,8.264412891,82.90553636,0
116.578125,56.24300087,0.330719001,-0.244356077,2.195652174,16.93920413,9.396868251,98.24112884,0
122.15625,48.62025001,0.03863466,0.303047756,3.382107023,17.2680611,7.131042884,65.17117388,0
98.359375,36.1809114,0.471384668,2.51355235,2.657190635,14.66400298,8.445619819,98.23046661,0
130.6171875,41.06228522,0.115428426,0.621561807,1.493311037,14.54260683,12.16977363,165.1184098,0
128.9375,52.30899032,-0.068031204,-0.242292574,2.092809365,16.93985767,9.973463884,112.590823,0
109.25,49.82547667,0.195896945,-0.084598609,3.155518395,17.11155298,8.239717667,84.44119949,0
87.4296875,62.669356,0.877099282,-0.113678614,1.334448161,14.10692033,13.49709956,199.5401832,0
110.640625,40.66243167,0.463422706,1.44097936,1.211538462,12.67873819,13.02104081,198.087177,0
112.5078125,52.72096299,0.220874886,-0.526842102,1.617892977,12.86495256,11.60714181,170.5054353,0
132.796875,54.66393912,-0.014099261,-0.473939133,2.884615385,18.4501062,7.954481279,72.75201197,0
107.21875,47.74328119,0.033502368,0.102433693,1.671404682,16.68245283,10.70517459,120.715421,0
127.9609375,49.45885322,0.194730075,-0.234678691,2.934782609,16.78017706,7.591314155,72.55805381,0
145.6796875,49.51135185,-0.283641792,-0.346911226,3.418896321,18.16914979,7.23726275,64.90038251,0
127.4296875,54.19765383,-0.169699796,-0.363374851,3.024247492,17.62590392,8.651819765,89.97264971,0
124.90625,49.86159555,0.080742814,-0.145408139,1.976588629,13.9072821,9.856802631,125.2004921,0
102.578125,31.50238319,0.678837871,4.157021908,1.983277592,15.72287348,10.9304353,136.1684214,0
103.75,51.08571229,0.675667151,0.216761759,2.279264214,15.28209452,8.889645062,98.26146525,0
105.8828125,36.6963088,0.53019494,1.630785922,2.385451505,14.09236453,9.01254122,110.8302172,0
92.734375,34.77280825,0.528673362,2.747318785,0.740802676,11.64424043,19.02226595,390.8721181,0
113.984375,49.71606638,0.201877707,-0.010474091,4.97993311,29.78211735,6.236221752,38.89379532,0
109.1484375,43.65437583,0.035750495,0.496639323,0.822742475,9.065278932,20.43408626,526.6295627,0
82.9609375,36.21364607,0.743457277,2.795152228,1.473244147,12.45467179,12.23927826,188.5186018,0
137.3515625,50.45923321,0.023537675,0.20498877,1.892140468,14.41881569,10.35457538,133.4814526,0
133.390625,45.89121552,-0.000707162,0.112555333,4.557692308,25.51140835,6.177845804,40.15980755,0
88.453125,36.45735081,0.503574794,2.293390778,3.183110368,22.09168526,7.470396264,58.54365829,0
61.0703125,52.7226208,1.908949655,3.442102757,16.66555184,50.41876659,3.078327672,8.30819942,0
112.703125,53.53756849,0.264187862,-0.211811626,2.911371237,20.25478608,8.673610537,82.01452113,0
138.109375,56.92528469,-0.187536159,-0.478549864,3.336120401,22.86434621,7.869346288,65.8619061,0
131.9140625,50.8103132,0.066794779,0.340789604,1.404682274,13.05026729,13.34723899,209.6341804,0
130.171875,53.4092556,0.090276517,-0.389750559,1.10367893,11.53912727,14.17907221,246.5275702,0
134.8046875,47.98210255,-0.218267353,0.014367744,5.170568562,27.95880875,6.142707674,39.65366837,0
110.4609375,53.74562516,0.33584331,-0.073723079,1.476588629,14.73081612,12.82095138,181.8202995,0
80.3203125,42.70391039,0.630036772,0.953625056,2.197324415,16.06350877,10.09815114,120.3451235,0
120.046875,68.92691548,0.161219278,-1.282343789,197.5777592,29.42224843,-2.282559529,8.22257475,0
127.5625,52.28284703,-0.173320837,-0.295054664,1.97826087,13.57838124,10.62791588,144.6271741,0
118.5625,46.28828652,0.356879144,0.276904695,4.789297659,24.686545,6.32822978,44.41908374,0
131.9375,40.79785342,0.033664256,1.165901041,3.846153846,25.56383727,7.365447433,56.49139296,0
144.8359375,46.4189107,-0.063671887,0.132390925,1.504180602,14.2684774,11.9109217,164.1838815,0
93.796875,54.15218131,0.855156556,0.583551843,1.592809365,11.55359397,12.58566103,218.6117888,0
109.5,53.30645482,0.287537807,-0.521528792,1.425585284,16.70890799,12.60753767,165.1344429,0
133.140625,72.74782368,0.028094088,-1.378601811,166.5108696,56.51628986,-1.508777952,2.255862743,0
117.1640625,45.55830354,0.364023937,0.064707648,3.956521739,22.73788661,6.37030585,43.08022997,0
125.4296875,43.88633821,-0.045205902,0.333334267,3.155518395,16.42396776,7.590028875,75.40126501,0
138.2890625,46.57523355,-0.262935318,0.399336444,2.848662207,17.45988254,8.313636029,81.28054036,0
140.8984375,48.98610132,-0.22653993,-0.333770182,108.2591973,94.00533523,0.001644179,-1.7093675,0
117.578125,48.97394227,0.222749629,0.088923559,2.518394649,20.49387288,8.693595451,78.39857362,0
105.84375,44.11374458,0.340814611,0.269248569,1.299331104,13.31672445,12.56537792,183.4936315,0
119.046875,58.89979035,-0.079014263,-0.550983318,3.722408027,21.55986143,6.778420849,49.94037707,0
88.921875,41.31464809,0.482742082,0.923327947,3.22909699,23.49616114,7.945836773,65.59594432,0
103.59375,31.5781366,0.449132992,3.794120622,2.508361204,15.54287727,9.854969699,124.5665507,0
113.0859375,46.1161962,0.277291671,-0.218964213,3.185618729,17.63008964,8.692530126,96.32540055,0
59.015625,36.88347029,1.647415614,5.981434598,7.685618729,34.85735136,4.757430834,22.54106888,0
129.484375,44.81088462,0.119816217,0.281598697,1.468227425,10.40467932,14.7400055,308.8529143,0
128.484375,56.28817932,-0.267295415,-0.63139123,5.230769231,25.80114831,5.259643904,28.90465975,0
124.03125,45.78344705,0.174573438,0.6186692,3.073578595,19.11690678,8.372944523,81.43206379,0
119.515625,59.76607843,-0.02660058,-0.637753768,4.064381271,21.71116343,6.95421904,54.83707941,0
144.1796875,42.13008753,-0.112114243,0.348827812,2.938963211,17.20315714,8.328415552,84.84691532,0
119.9765625,46.67381239,0.020975186,-0.078743793,17.50083612,47.22656733,2.660431996,6.015587047,0
106.8359375,53.78905229,0.023822116,-0.397320774,2.370401338,12.81867733,9.766991951,143.2327912,0
108.421875,49.87525209,0.356193592,0.140121867,11.22491639,43.60021418,3.942828042,14.56431415,0
100.15625,43.65372219,0.571961099,0.907376226,2.351170569,13.79158377,9.710249241,127.7586802,0
147.8671875,38.20736412,-0.187410588,1.538537372,1.971571906,14.76281353,10.22417962,124.0380915,0
134.5234375,45.77816156,0.059481063,0.145363796,1.430602007,15.96723338,12.09784491,152.8864847,0
114.359375,47.4779117,0.352885202,0.438111658,1.905518395,16.15079245,10.53494435,126.1819551,0
143.6328125,49.30325026,-0.058490164,-0.148749785,6.357023411,31.68736482,5.248530346,27.64953444,0
102.3359375,48.51953172,0.218733252,-0.053769648,1.091973244,12.00375788,14.5767307,247.9631688,0
117.2578125,45.96283249,0.224514512,0.259893314,6.929765886,33.79834083,5.316084242,28.0989292,0
101.5625,49.67594205,0.339258976,0.144140163,8.04180602,36.01674069,4.655422465,21.21870545,0
133.4296875,52.9229516,-0.168196093,-0.191579459,2.632943144,14.68697527,8.691702472,101.7002083,0
139.421875,46.89842904,0.143530112,0.301616186,31.55351171,67.98361729,1.810144879,1.531960887,0
124.7109375,49.29869933,0.100665697,0.02351935,3.821070234,20.68451728,6.98203544,55.24530317,0
92.8359375,34.62968771,0.617275646,2.683409871,2.246655518,18.23183653,9.672614944,100.625343,0
125.609375,53.51478102,0.109210844,-0.413431636,2.246655518,13.53869213,9.713802964,129.5236723,0
120.875,48.17983889,0.179167307,0.143297819,2.326086957,15.91471906,10.08996547,124.0097828,0
123.671875,43.21713155,-0.406369787,0.439832724,8.68645485,36.7554676,4.399807466,18.90962502,0
115.296875,52.15412247,0.096190492,-0.189785321,2.190635452,15.90919401,9.64602389,109.5061642,0
130.0390625,51.59766261,-0.033977254,-0.202117046,17.43227425,47.88469912,2.799554672,7.008160002,0
110.0703125,50.359052,0.178870706,-0.073289864,1.653846154,15.19633747,11.41016172,144.7708051,0
144.0078125,57.15637761,-0.26901943,-0.400150418,6.251672241,29.91525442,5.574107038,32.55106836,0
148.03125,43.62212338,-0.365161397,0.381448399,1.876254181,15.48409707,10.75668546,131.0058514,0
108.015625,53.06761377,0.194183093,-0.080392506,4.356187291,25.76700115,6.770801975,48.90787041,0
112.4375,46.34968143,0.292556834,0.393207785,3.483277592,21.49882679,7.0707414,54.46579082,0
118.46875,43.9696162,0.105981996,0.412696751,1.596989967,14.87955403,11.14331751,140.5834374,0
121.890625,56.07740665,0.207861982,-0.46126577,1.356187291,11.9889255,12.25849788,197.0392549,0
145.7265625,43.28912877,-0.027376316,0.277704382,2.811036789,18.15207255,8.405952401,80.91351871,0
91.25,41.68464196,0.493899367,1.004298684,5.581939799,24.5507966,4.778941621,24.75422029,0
139.546875,52.01515094,-0.346319759,0.09526859,2.969063545,17.99070401,8.062283451,76.15582754,0
122.015625,49.93370361,0.221610962,0.213615412,2.31187291,18.81210276,9.213490966,91.09510735,0
86.25,39.09303806,0.771777885,1.681764371,6.669732441,33.350557,5.08724472,25.22213668,0
114.171875,47.4639846,0.485436254,0.32231375,5.435618729,22.22456915,4.784749002,27.05260334,0
127.4375,49.74163717,-0.05985161,-0.191468893,5.005016722,25.42876419,5.923090271,38.94662068,0
104.0703125,47.0133265,0.566112129,0.291526525,1.954849498,13.72683704,10.40096114,138.9478318,0
113.5625,47.41880396,0.168826967,-0.035996432,2.205685619,13.99860843,10.65428549,146.1496616,0
137.7265625,49.79280741,-0.186178371,-0.101642289,1.531772575,12.00821182,12.25720251,198.7025418,0
111.7109375,52.70290438,0.215559969,-0.367958883,4.20819398,19.54826716,6.364531286,50.36434565,0
130.453125,52.15165077,-0.282177201,-0.237630039,2.692307692,16.63177765,8.450150627,85.40319011,0
116.7578125,46.31443925,0.184255231,-0.225721644,1.484113712,14.71765197,11.65034794,150.3063602,0
125.53125,47.83744243,0.031568726,-0.196232707,177.6371237,66.59593698,-1.367393048,1.141444835,0
104.140625,51.39138035,0.401639514,0.023426829,7.556856187,33.46029362,4.558778526,20.31377882,0
82.203125,44.42257298,0.529620858,0.633961756,2.43812709,14.09257559,8.907698488,110.5752146,0
108.6875,47.83822837,0.406307396,0.291300851,3.504180602,20.13215076,7.858027286,71.54608737,0
94.453125,42.98998055,0.656485743,0.942793631,1.681438127,15.83336165,12.26457144,166.6789079,0
93.3828125,41.07788355,0.361080936,1.190951871,1.801003344,11.95261823,11.88693487,195.5749589,0
105.265625,44.92484773,0.443069098,0.566053088,3.014214047,23.43868323,8.390089856,72.38917173,0
175.328125,58.16760661,-1.244207612,0.885369999,16.56521739,49.70449393,3.002141456,8.015021321,0
133.6171875,60.14528258,-0.106077253,-0.655963419,2.224916388,14.84075158,9.744411275,119.2188302,0
120.328125,48.043943,0.034810744,0.104411397,1.20735786,10.72803719,14.95414656,293.9130208,0
110.484375,57.60940467,0.233115768,-0.557652718,1.822742475,16.66220618,10.63818085,123.1865369,0
106.375,50.00578092,0.257565277,-0.003846006,26.86705686,65.40071915,2.165114871,2.976884333,0
143.7890625,51.67395565,-0.225832725,-0.408937491,1.090301003,12.54364446,16.75708848,311.4397183,0
125.7421875,50.87749473,0.134407365,-0.224754865,2.039297659,18.40811842,10.22742701,111.1521539,0
119.265625,40.52304213,0.327431324,0.883343133,2.224916388,18.52740214,9.244767653,90.85203117,0
125.25,45.49089882,0.00960568,0.269036113,9.464046823,34.33566179,4.272119925,19.85502886,0
91.5546875,42.72784671,0.290123341,0.633709439,2.373745819,15.03846616,9.598265107,112.52331,0
88.9609375,39.66055234,0.571310263,1.592242122,3.909698997,24.78553912,7.122684372,53.71943134,0
133.640625,52.53105248,-0.116864396,-0.469219404,1.25,11.7200572,14.05468247,241.8237051,0
127.3359375,57.13652473,0.075524422,-1.016124218,18.79765886,46.8490338,2.809392848,7.741612114,0
99.203125,45.92306055,0.143491698,0.156747088,2.061036789,13.4957117,10.50731496,143.6734132,0
123.640625,46.58170483,0.183814841,0.242489372,2.659698997,19.53507474,8.496792643,78.81380051,0
83.171875,46.93880813,0.676806439,0.441724742,0.494147157,9.067701467,22.72020392,573.5808914,0
108.890625,44.61278446,0.503959397,0.770760132,0.798494983,12.69715547,16.6310922,285.4657254,0
140.0625,48.81241997,-0.337557429,0.012617664,2.362040134,17.0894322,10.57168581,127.3650613,0
164.0703125,43.49913498,-0.458252069,0.625999879,2.314381271,15.37740907,10.09626462,122.0987964,0
117.015625,49.03952239,0.08384415,-0.214912575,6.043478261,31.76172971,5.367198497,28.25507699,0
103.15625,46.64015127,0.405605296,0.572792364,2.649665552,16.70024457,8.963356546,95.75195111,0
104.1796875,44.72003773,0.362391002,0.487412234,0.75,9.687692171,18.86876778,432.3867746,0
95.296875,42.39073443,0.59434144,1.222001628,3.410535117,17.68749126,7.213441196,64.55625392,0
144.890625,50.82249047,-0.226842719,0.082545759,2.364548495,17.04011245,9.306516644,98.89327902,0
73.59375,36.13050077,1.082698929,3.73908179,0.845317726,10.55184619,17.06178382,342.1301027,0
126.3046875,53.16741815,0.165320601,-0.620564338,4.248327759,25.25408088,6.430680838,42.37637394,0
124.546875,51.02019505,-0.029268826,-0.23415802,2.429765886,14.44691298,8.886038081,105.5413273,0
127.8046875,53.55838791,0.119318565,-0.360250434,1.923076923,12.25580618,10.79403768,170.1499551,0
87.03125,40.71987719,0.597317678,1.285554079,3.547658863,19.00942126,6.915202039,57.16083048,0
86.2109375,38.8184179,0.79260422,2.410391095,7.984113712,35.82317567,4.66289914,21.23946692,0
133.7265625,51.94388722,-0.015987449,-0.231046671,1.826086957,15.36304872,11.02074252,139.2944862,0
122.3203125,51.89396244,0.146013292,-0.254335949,2.532608696,21.26622395,9.086918543,84.85867263,0
89.046875,44.66294944,0.747309968,0.842679492,0.811036789,10.60365678,17.08737246,340.5245434,0
106.0390625,44.24565698,0.190327374,0.573489407,3.996655518,24.69509698,6.750029114,47.28050557,0
93.828125,51.24498594,0.387652767,0.01142459,1.926421405,19.54386895,10.99680434,124.4766536,0
107.9296875,53.13458496,0.05856055,-0.482555492,3.986622074,23.97911902,7.461743347,60.42361593,0
128.0234375,44.11445781,0.17049644,-0.067414113,2.33277592,13.69860584,9.603359131,126.4645464,0
94.0546875,58.66180995,0.763423445,0.178578335,1.515886288,12.87347413,13.1832246,209.7255014,0
127.1484375,49.47649218,0.055535635,-0.433529403,2.49916388,15.72014342,8.987379106,101.1318089,0
135.3671875,49.96371669,-0.003825442,-0.087567677,2.775919732,18.74373801,8.422048239,78.61257113,0
98.9765625,47.18852894,0.36377945,-0.167713607,3.514214047,24.39852986,7.735337631,62.23666622,0
104.7890625,52.87347107,0.391766321,-0.065959871,1.911371237,13.4748808,10.14343731,136.0934211,0
146.3515625,60.23658951,-0.204958128,-1.232924426,43.26337793,78.79283639,1.772345089,1.59526936,0
113.0703125,55.56853645,0.30338693,-0.321187389,2.828595318,22.07405941,8.823855567,81.56462232,0
122.515625,51.5809413,0.143347867,-0.008650605,1.336120401,10.00120727,16.00717127,358.0285383,0
124.4375,48.32923384,0.18412371,-0.292796055,2.54264214,14.31323105,8.660122953,105.4891238,0
157.75,44.57542765,-0.140448527,-0.006651762,6.402173913,29.9170195,5.043244964,25.83528923,0
132.5625,52.5044269,-0.262599109,-0.18925715,6.806856187,29.20339216,4.649472328,22.481403,0
143.921875,51.06515589,-0.021782082,-0.110498252,8.905518395,38.2718703,4.535310056,20.03067206,0
115.1640625,61.87661328,0.15500145,-0.821791362,122.1538462,104.02012,-0.249913758,-1.826926804,0
134.65625,49.35718626,0.151450791,-0.129919568,3.425585284,21.54776869,7.423677373,60.30153657,0
126.2265625,52.10419472,-0.165678784,-0.604819195,8.590301003,40.02477543,4.643529612,20.30590205,0
147.875,46.09840019,0.065082906,-0.112595568,2.911371237,18.13223919,8.678951578,89.31242218,0
108.109375,49.67947803,0.378149527,-0.255475524,3.862876254,24.60809054,6.780289631,47.24193328,0
88.53125,31.96163166,0.948394003,4.805046796,2.809364548,15.85164644,8.103415731,84.349672,0
143.7890625,46.16794281,-0.179908686,0.315830564,1.336120401,14.51129417,12.82535645,180.0068839,0
92.3359375,52.48694441,0.839821213,0.267525032,160.9088629,88.99438685,-0.886752431,-0.691255696,0
125.4140625,41.13820596,0.332406292,1.192645056,4.066889632,20.34659235,6.200122821,45.23293849,0
120.9140625,54.85022609,-0.039545841,-0.564141057,11.44230769,43.47573632,3.76497994,12.96997299,0
130.0234375,50.4099545,0.168292221,-0.289373182,1.825250836,13.57619638,11.31111306,156.1799393,0
117.9609375,54.53631278,0.042907526,-0.470556202,2.087792642,15.22335882,9.673816942,112.0748913,0
116.4140625,51.14188709,0.059016108,-0.011105393,1.195652174,12.13249794,13.36774683,217.7259413,0
122.5625,45.47367886,0.062036439,0.417906661,2.964046823,21.71119061,8.2149873,71.95736758,0
135.375,60.57665598,-0.070604346,-0.677192574,1.394648829,13.34253282,12.55997512,185.7172978,0
133.4765625,49.0976331,0.035168132,0.160952768,1.197324415,12.24858983,14.4405456,238.7865294,0
154.734375,51.75565856,-0.893169816,0.22849779,145.1220736,88.68452494,-0.51902152,-1.245349143,0
118.5390625,51.90088245,0.306143575,-0.348403035,1.956521739,16.81091328,9.736470838,104.084186,0
136.9921875,50.84973207,0.049340205,-0.195409579,2.240802676,14.17127225,9.582075882,121.8306927,0
136.4296875,49.55216374,-0.180418392,0.370337573,9.066053512,37.28474207,4.2700135,17.70044065,0
96.1015625,43.93227029,0.296373433,0.712315859,3.079431438,17.53928829,7.388447606,66.58177503,0
121.015625,56.94747914,-0.105391131,-0.832024731,170.9314381,98.31715444,-1.067532447,-0.763358581,0
105.546875,38.65145926,0.446698255,1.341225788,1.372909699,14.13828273,11.77994387,155.1057232,0
90.375,42.65596383,0.600745111,1.020898766,2.850334448,17.29906646,8.628189606,90.96305413,0
109.0234375,46.91555993,0.236193811,0.037597099,25.97408027,59.69249655,2.070202719,2.728527151,0
114.171875,48.88029213,0.095738664,0.365267311,1.903846154,17.40756626,10.44736637,119.0355932,0
134.0078125,44.07513048,-0.130059829,-0.092112443,4.377926421,26.75188202,7.105603597,53.13834545,0
112.7890625,48.92239587,0.053890667,-0.301962353,2.438963211,17.08488899,9.211323453,102.0463969,0
120.3046875,48.58426292,0.251882688,0.240696588,3.201505017,20.24677268,7.531323655,62.53355597,0
107.9375,41.44626604,0.436640053,0.484988692,0.857859532,11.74854421,16.76482591,307.0368937,0
140.671875,53.31775463,-0.108063915,-0.527027127,4.231605351,24.33587517,6.769359363,50.14160419,0
122.75,53.95875161,0.050316796,-0.44921376,3.086956522,22.49442437,8.133075068,69.51232379,0
138.59375,53.70818686,-0.170310778,-0.334453623,40.69063545,66.92190536,1.294487892,0.202627263,0
119.578125,49.41969644,0.399231137,0.274449174,12.66471572,41.80967538,3.404412803,11.02440826,0
147.9609375,40.65237584,-0.444932338,0.63578149,0.372073579,8.024076816,27.96477629,854.912421,0
113.15625,51.32896927,0.154290148,-0.483234636,2.696488294,21.38281484,8.673379453,77.88043916,0
142.8671875,49.31822227,-0.325758442,-0.045520398,5.751672241,29.93190777,5.570804182,31.58413864,0
102.5546875,34.97226772,0.557581179,2.649237927,9.404682274,36.27514851,4.228340539,17.41977877,0
112.71875,51.19019949,0.183696504,-0.025643753,2.133779264,15.464724,9.667107897,114.0248457,0
90.265625,36.03784564,0.505556233,2.239135368,2.406354515,14.84069565,8.768748587,100.7642696,0
103.71875,65.71814075,0.318835596,-1.138664208,148.4130435,98.3476019,-0.572907619,-1.46313626,0
126.7578125,49.7783754,0.101079293,-0.090332983,0.781772575,11.15630971,16.65512923,309.4235615,0
105.7734375,42.76301243,0.667203298,0.977184008,5.579431438,30.19240771,5.71196364,33.04163014,0
113.65625,52.00667588,0.240538371,-0.18321735,5.902173913,30.23928477,5.453087397,30.1132258,0
118.6015625,50.42078252,0.342406948,-0.202165343,2.713210702,15.11695297,8.188335968,90.66567108,0
137.75,51.56731038,-0.204780636,-0.122476171,111.027592,77.89253858,-0.363839554,-1.348618574,0
136.796875,50.21179508,0.242342481,-0.41811487,2.448996656,19.12797704,9.18685928,91.70510154,0
74.9609375,32.01401118,1.107187707,6.576441073,1.753344482,12.12636355,11.53506275,185.2704767,0
123.28125,55.98143352,0.173828343,-0.589166235,2.433110368,18.95231758,9.573344131,101.8495358,0
124.34375,46.6076438,0.021236557,0.018851632,1.66722408,15.18359095,10.96218973,136.3829199,0
85.9453125,40.75868554,0.632317581,1.109500719,2.487458194,14.36803668,9.207816307,115.233762,0
97.90625,45.83640023,0.545031352,0.408636479,0.990802676,9.796034401,17.81339818,402.9145704,0
107.9375,42.07782039,0.194893914,0.488098838,2.232441472,13.2443394,9.440432357,129.417518,0
116.78125,50.08897357,0.266646582,0.170855706,2.693979933,17.14847606,8.459378613,86.67440979,0
118.9140625,56.14226173,0.069999984,-0.761116776,43.07692308,81.73403377,1.494548956,0.450836078,0
119.953125,48.08600033,0.227180351,0.148075043,0.698996656,9.634787461,19.60760453,450.9906821,0
40.46875,33.42691129,4.129009963,20.75078469,81.04849498,92.05394661,0.608885577,-1.217515973,0
133.140625,44.39413925,-0.084411381,0.36033429,1.423913043,13.70045272,11.96252219,163.7714153,0
120.203125,47.15952969,0.183625934,0.143575895,1.601170569,12.22348876,13.14748392,217.440804,0
129.8984375,50.70253936,0.229484284,-0.003334735,5.720735786,30.6950249,5.652966527,31.89480791,0
109.71875,50.29956161,0.353044627,0.158928817,3.525083612,17.5886728,6.55179628,56.15890462,0
126.265625,41.98297355,0.13025696,0.35607787,3.265886288,21.92952851,7.444285787,59.27808939,0
119.578125,37.90275579,0.151073056,1.678849283,2.487458194,18.27870473,9.29882852,98.93182841,0
124.3828125,45.56796454,0.342138779,0.225794612,10.31688963,37.39729412,3.747744125,13.48141999,0
117.765625,50.31517607,0.199995898,-0.286659015,8.14632107,34.42940761,4.37381393,18.58006009,0
131.203125,49.59860119,0.32597306,-0.177596484,3.892140468,26.11822052,7.254967363,54.0467976,0
125.7890625,45.62699522,-0.052516237,0.017186735,6.857859532,33.98159836,5.103511259,25.53660372,0
130.5546875,47.39969815,0.073458636,-0.180466469,4.203177258,25.13764163,6.262234218,39.68270422,0
92.8671875,43.20343792,0.634169063,0.843125789,1.928929766,12.53239812,10.83045672,164.3482226,0
111.7109375,45.10130132,0.406641473,0.426707598,1.253344482,10.03164877,16.42066085,362.4838024,0
112.2734375,57.09199195,0.282527768,-0.648792674,99,89.73326322,-0.037971473,-1.750996842,0
147.34375,47.31021915,-0.01325218,-0.099323372,2.505016722,14.60462685,9.382908543,114.6653701,0
113.453125,48.96903667,0.328152092,-0.048669856,0.891304348,13.08889945,16.59614588,284.4896323,0
113.1171875,47.34722489,0.230998641,0.134152129,1.799331104,16.17080236,10.37532035,118.131919,0
133.5546875,55.53079222,-0.148722071,-0.370935542,1.227424749,13.87184959,13.38283454,197.9107624,0
108.8671875,39.96920125,0.613310336,1.214285448,3.434782609,25.11681593,7.634913127,59.01130191,0
